height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,shotsPerGame,aerialWonPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,passSuccess,ranking
190,78,22,False,True,-DC-,D(C),Italy,it,ISA,10,0,0,1,0,0.1,2.8,Alessandro Circati,Alessandro,Circati,447486,Defender,24341,Parma Calcio 1913,10732,2025/2026,True,5,108,it,Italy,Serie A,6.869,851,0.0,0.0,84.93150684931507,354
185,75,27,False,True,-MC-,M(C),Italy,it,ISA,11,0,0,0,0,1.3636363636363635,1.5454545454545454,Manuel Locatelli,Manuel,Locatelli,273539,Midfielder,87,Juventus,10732,2025/2026,True,5,108,it,Italy,Serie A,6.867272727272728,852,3.0,0.0,88.0108991825613,355
194,82,31,False,True,-DC-,D(C),Spain,es,SLL,13,0,1,2,1,0.7692307692307693,2.923076923076923,Alejandro Catena,Alejandro,Catena,374638,Defender,131,Osasuna,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.866923076923078,1170,5.0,0.0,84.28571428571429,356
175,70,24,False,True,-AMC-AML-FW-,"AM(CL),FW",Spain,es,SLL,8,2,0,1,1,1.0,0.375,Álex Baena,Álex,Baena,395242,Midfielder,63,Atletico,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.866249999999999,449,1.0,0.0,83.08457711442786,357
185,78,34,False,True,-DC-DL-DR-,D(CLR),France,dz,FL1,11,1,0,1,0,0.36363636363636365,1.3636363636363635,Aïssa Mandi,Aïssa,Mandi,90115,Defender,607,Lille,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.865454545454545,879,3.0,0.0,90.10654490106545,358
173,72,28,False,True,-AML-AMR-FW-,"AM(LR),FW",Spain,es,SLL,12,0,2,4,1,1.6666666666666667,0.6666666666666666,Jorge de Frutos,Jorge,de Frutos,386230,Forward,64,Rayo Vallecano,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.864166666666666,945,1.0,0.0,75.90361445783132,359
194,92,31,False,True,-FW-,FW,Spain,xk,SLL,12,1,1,6,0,2.5833333333333335,4.333333333333333,Vedat Muriqi,Vedat,Muriqi,254352,Forward,51,Mallorca,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.864166666666665,913,1.0,1.0,66.83417085427136,360
188,72,30,False,True,-MC-ML-,M(CL),Italy,fr,ISA,5,0,0,0,1,0.8,1.2,Adrien Rabiot,Adrien,Rabiot,116609,Midfielder,80,AC Milan,10732,2025/2026,True,5,108,it,Italy,Serie A,6.864,450,1.0,0.0,89.30232558139535,361
169,61,20,False,True,-ML-,M(L),France,be,FL1,9,0,1,2,1,2.0,0.0,Malick Fofana,Malick,Fofana,438102,Forward,228,Lyon,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.863333333333333,729,1.0,0.0,80.0,362
189,90,27,False,True,-AML-FW-,"AM(L),FW",England,se,EPL,10,0,0,4,0,2.0,1.7,Viktor Gyökeres,Viktor,Gyökeres,362815,Forward,13,Arsenal,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.8629999999999995,804,1.0,0.0,61.111111111111114,363
183,76,26,False,True,-AMC-AML-FW-,"AM(CL),FW",England,br,EPL,10,2,0,1,0,2.2,0.7,Matheus Cunha,Matheus,Santos Carneiro da Cunha,362758,Forward,32,Man Utd,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.861,685,0.0,0.0,85.09615384615384,364
192,83,20,False,True,-GK-,GK,France,fr,FL1,13,0,0,0,0,0.0,0.23076923076923078,Robin Risser,Robin,Risser,444597,Goalkeeper,309,Lens,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.860769230769232,1170,1.0,0.0,73.35164835164835,365
181,67,23,False,True,-AML-AMR-,AM(LR),Spain,es,SLL,9,3,2,2,1,1.6666666666666667,0.2222222222222222,Nico Williams,Nico,Williams,408449,Forward,53,Athletic Club,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.86,592,0.0,0.0,75.77319587628865,366
175,69,27,False,False,-AMC-AML-,AM(CL),Germany,br,GB,2,0,0,1,0,2.0,0.0,Léo Scienza,Leonardo,Weschenfelder Scienza,442404,Midfielder,4852,FC Heidenheim,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.859999999999999,180,0.0,0.0,75.67567567567568,367
177,68,22,False,True,-DMC-,DMC,Italy,ar,ISA,12,1,1,1,3,0.3333333333333333,0.4166666666666667,Máximo Perrone,Máximo,Perrone,433972,Midfielder,1290,Como,10732,2025/2026,True,5,108,it,Italy,Serie A,6.859166666666666,953,4.0,0.0,91.30434782608695,368
185,76,25,False,True,-DL-,D(L),Italy,es,ISA,10,2,0,1,0,0.4,1.3,Juan Miranda,Juan,Miranda,361993,Defender,71,Bologna,10732,2025/2026,True,5,108,it,Italy,Serie A,6.859,726,2.0,0.0,81.62729658792651,369
188,0,21,False,True,-ML-,M(L),France,bf,FL1,13,1,2,1,2,0.23076923076923078,0.46153846153846156,Arsène Kouassi,Arsène,Kouassi,556058,Defender,146,Lorient,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.858461538461539,1096,2.0,0.0,87.70949720670392,370
190,84,24,False,True,-DC-DR-,D(CR),England,fr,EPL,5,1,0,0,0,0.2,2.8,Wesley Fofana,Wesley,Fofana,373946,Defender,15,Chelsea,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.858,310,0.0,0.0,89.77777777777777,371
191,89,25,False,True,-DC-,D(C),Germany,fr,GB,10,1,0,0,0,0.4,2.6,Loïc Badé,Loïc,Badé,398416,Defender,36,Leverkusen,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.857000000000001,801,3.0,0.0,91.65526675786595,372
188,83,31,False,True,-DC-DMC-DR-,"D(CR),DMC",France,gb-eng,FL1,6,0,1,1,0,0.5,1.8333333333333333,Eric Dier,Eric,Dier,117973,Defender,248,Monaco,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.8566666666666665,540,0.0,0.0,92.78350515463917,373
187,81,25,False,True,-DC-DMC-,"D(C),DMC",Spain,fr,SLL,11,1,0,0,0,1.2727272727272727,2.4545454545454546,Aurélien Tchouaméni,Aurélien,Tchouaméni,353423,Midfielder,52,Real Madrid,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.856363636363636,875,4.0,0.0,92.2242314647378,374
175,68,23,False,True,-DL-MC-ML-MR-,"D(L),M(CLR)",Italy,pl,ISA,8,2,0,1,1,0.75,0.5,Nicola Zalewski,Nicola,Zalewski,403913,Midfielder,300,Atalanta,10732,2025/2026,True,5,108,it,Italy,Serie A,6.856249999999999,452,0.0,0.0,72.8395061728395,375
185,79,28,False,True,-DR-MC-ML-MR-,"D(R),M(CLR)",England,pl,EPL,12,0,1,2,0,1.0,0.8333333333333334,Matty Cash,Matty,Cash,322043,Defender,24,Aston Villa,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.855,1058,3.0,0.0,85.62367864693447,376
189,82,30,False,True,-MC-MR-,M(CR),Germany,de,GB,10,1,0,0,0,0.6,1.0,Leon Goretzka,Leon,Goretzka,115519,Midfielder,37,Bayern,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.853,643,3.0,0.0,92.35181644359464,377
175,65,25,False,True,-AMC-AML-AMR-,AM(CLR),France,fr,FL1,13,4,1,6,2,1.9230769230769231,0.07692307692307693,Sofiane Diop,Sofiane,Diop,361284,Midfielder,613,Nice,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.850769230769231,787,2.0,0.0,78.75816993464052,378
186,84,33,False,True,-DC-,D(C),England,ch,EPL,7,2,0,0,0,0.7142857142857143,2.5714285714285716,Fabian Schär,Fabian,Schär,82726,Defender,23,Newcastle,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.8500000000000005,515,0.0,0.0,82.55813953488372,379
182,72,19,False,True,-AMC-,AM(C),Italy,,ISA,1,1,0,1,0,1.0,0.0,Lorran,Lorran Lucas,Pereira de Sousa,471043,Midfielder,777,Pisa,10732,2025/2026,True,5,108,it,Italy,Serie A,6.85,10,0.0,0.0,77.77777777777779,380
190,83,28,False,True,-DC-DMC-,"D(C),DMC",France,cl,FL1,10,1,1,1,0,0.7,3.2,Francisco Sierralta,Francisco,Sierralta,362761,Defender,308,Auxerre,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.848999999999999,862,2.0,0.0,89.62962962962962,381
185,78,26,False,True,-DC-,D(C),Italy,it,ISA,12,0,0,0,0,0.5833333333333334,2.5833333333333335,Matteo Gabbia,Matteo,Gabbia,337443,Defender,80,AC Milan,10732,2025/2026,True,5,108,it,Italy,Serie A,6.8475,1080,1.0,0.0,92.75618374558304,382
176,75,23,False,True,-MC-,M(C),Germany,de,GB,12,0,0,0,1,1.6666666666666667,0.8333333333333334,Rocco Reitz,Rocco,Reitz,401014,Midfielder,134,Borussia M.Gladbach,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.847499999999999,1009,3.0,0.0,78.68131868131869,383
177,75,36,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Italy,am,ISA,7,1,0,0,0,1.5714285714285714,0.7142857142857143,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,28421,Midfielder,75,Inter,10732,2025/2026,True,5,108,it,Italy,Serie A,6.847142857142858,484,2.0,0.0,86.29629629629629,384
180,75,33,False,True,-DC-DR-,D(CR),France,fr,FL1,10,0,0,0,0,0.2,1.4,Jonathan Gradit,Jonathan,Gradit,236552,Defender,309,Lens,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.844999999999999,809,2.0,1.0,91.5433403805497,385
192,88,25,False,True,-DC-,D(C),Italy,fr,ISA,12,0,0,0,1,0.8333333333333334,1.6666666666666667,Oumar Solet,Oumar,Solet,354072,Defender,86,Udinese,10732,2025/2026,True,5,108,it,Italy,Serie A,6.844166666666666,1050,0.0,0.0,88.30985915492958,386
182,77,21,False,True,-DMC-,DMC,England,gb-eng,EPL,10,0,0,0,1,0.7,0.4,Adam Wharton,Adam,Wharton,430774,Midfielder,162,Crystal Palace,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.844000000000001,791,1.0,0.0,79.42028985507247,387
182,77,27,False,True,-DC-DL-ML-,"D(CL),M(L)",Germany,ch,GB,11,0,0,0,2,1.0,0.2727272727272727,Miro Muheim,Miro,Muheim,401743,Defender,38,Hamburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.843636363636364,982,2.0,0.0,78.07377049180327,388
178,70,26,False,True,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,12,1,1,3,1,1.75,0.5833333333333334,Marcus Tavernier,Marcus,Tavernier,344314,Midfielder,183,Bournemouth,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.843333333333335,952,0.0,0.0,85.24590163934425,389
180,80,21,False,True,-FW-,FW,Italy,ar,ISA,10,3,2,4,1,1.6,1.2,Santiago Castro,Santiago,Castro,421081,Forward,71,Bologna,10732,2025/2026,True,5,108,it,Italy,Serie A,6.842999999999999,684,1.0,0.0,71.0,390
188,75,29,False,True,-MC-,M(C),Spain,es,SLL,12,2,0,2,2,1.25,1.0,Santi Comesaña,Santi,Comesaña,362735,Midfielder,839,Villarreal,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.8425,797,2.0,0.0,83.48416289592761,391
192,73,26,False,True,-DC-DL-,D(CL),Italy,,ISA,10,0,0,0,0,0.4,1.3,Torbjørn Heggem,Torbjørn,Heggem,364336,Defender,71,Bologna,10732,2025/2026,True,5,108,it,Italy,Serie A,6.8420000000000005,895,0.0,0.0,91.25799573560768,392
185,0,20,False,True,-MC-,M(C),France,cm,FL1,13,2,0,0,1,0.9230769230769231,0.5384615384615384,Arthur Avom,Arthur,Avom,468190,Midfielder,146,Lorient,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.837692307692308,999,3.0,0.0,84.05797101449275,393
193,85,24,False,True,-FW-,FW,Italy,ar,ISA,12,0,1,4,0,1.6666666666666667,4.416666666666667,Mateo Pellegrino,Mateo,Pellegrino,409250,Forward,24341,Parma Calcio 1913,10732,2025/2026,True,5,108,it,Italy,Serie A,6.836666666666667,1016,3.0,0.0,58.235294117647065,394
184,83,28,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,br,EPL,12,5,2,5,2,1.6666666666666667,1.6666666666666667,Richarlison,Richarlison,de Andrade,317804,Forward,30,Tottenham,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.836666666666667,724,2.0,0.0,62.5,395
179,70,32,False,True,-FW-MC-ML-MR-,"M(CLR),FW",France,fr,FL1,13,1,1,2,2,1.8461538461538463,0.15384615384615385,Florian Thauvin,Florian,Thauvin,99143,Forward,309,Lens,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.833846153846154,997,3.0,0.0,77.75175644028103,396
191,82,26,False,True,-DC-,D(C),Spain,ar,SLL,6,0,0,0,0,0.8333333333333334,2.1666666666666665,Facundo Garcés,Facundo,Garcés,337454,Defender,60,Deportivo Alaves,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.833333333333333,540,2.0,0.0,83.49056603773585,397
187,0,24,False,True,-MR-,M(R),France,gr,FL1,3,1,0,0,0,1.3333333333333333,0.3333333333333333,Panos Katseris,Panos,Katseris,494264,Defender,146,Lorient,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.833333333333333,130,1.0,0.0,82.45614035087719,398
175,70,26,False,True,-DR-ML-MR-,"D(R),M(LR)",Italy,it,ISA,7,3,0,0,0,0.7142857142857143,0.8571428571428571,Nadir Zortea,Nadir,Zortea,423508,Defender,71,Bologna,10732,2025/2026,True,5,108,it,Italy,Serie A,6.831428571428572,436,0.0,0.0,80.0,399
178,73,27,False,True,-DC-DR-MC-,"D(CR),M(C)",France,fr,FL1,12,1,0,1,1,0.5,0.75,Mahdi Camara,Mahdi,Camara,349960,Midfielder,313,Rennes,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.830000000000002,900,3.0,1.0,88.3289124668435,400
186,80,20,False,True,-MR-,M(R),Italy,it,ISA,11,1,0,0,2,0.2727272727272727,0.5454545454545454,Marco Palestra,Marco,Palestra,481154,Defender,78,Cagliari,10732,2025/2026,True,5,108,it,Italy,Serie A,6.830000000000001,905,0.0,0.0,83.33333333333334,401
180,73,19,False,True,,Midfielder,Germany,de,GB,1,1,0,0,1,0.0,0.0,Charles Herrmann,Charles,Herrmann,531695,Midfielder,134,Borussia M.Gladbach,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.83,4,0.0,0.0,66.66666666666666,402
188,87,42,False,True,-DC-,D(C),France,br,FL1,2,0,0,0,0,1.0,1.0,Dante,Dante Bonfim,Costa Santos,6683,Defender,613,Nice,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.83,141,0.0,0.0,90.80459770114942,403
183,72,19,False,True,,Midfielder,Germany,de,GB,11,8,0,4,2,2.1818181818181817,0.5454545454545454,Saïd El Mala,Saïd,El Mala,517371,Midfielder,282,FC Koln,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.827272727272728,412,0.0,0.0,69.47368421052632,404
194,85,37,False,True,-DMC-,DMC,Italy,rs,ISA,12,0,0,1,0,0.4166666666666667,1.3333333333333333,Nemanja Matic,Nemanja,Matic,38128,Midfielder,2889,Sassuolo,10732,2025/2026,True,5,108,it,Italy,Serie A,6.826666666666667,1069,1.0,0.0,84.67374810318664,405
185,77,20,False,True,-DC-DL-,D(CL),France,fr,FL1,6,0,0,0,0,0.0,2.0,Christian Mawissa,Christian,Mawissa,456749,Defender,248,Monaco,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.826666666666665,519,1.0,0.0,93.41176470588235,406
189,89,34,False,True,-DC-,D(C),Spain,fr,SLL,13,0,0,0,0,1.3846153846153846,1.4615384615384615,Florian Lejeune,Florian,Lejeune,80758,Defender,64,Rayo Vallecano,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.826153846153845,1161,2.0,0.0,89.6103896103896,407
184,76,29,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,10,0,1,0,0,1.0,0.9,Daichi Kamada,Daichi,Kamada,344166,Midfielder,162,Crystal Palace,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.8260000000000005,844,0.0,0.0,82.6086956521739,408
181,73,27,False,True,-DL-DR-MR-,"D(LR),M(R)",France,ma,FL1,9,3,1,2,0,1.1111111111111112,0.0,Achraf Hakimi,Achraf,Hakimi,320834,Defender,304,PSG,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.825555555555556,654,2.0,0.0,92.0,409
193,86,29,False,True,-GK-,GK,Germany,de,GB,11,0,1,0,1,0.0,0.0,Alexander Nübel,Alexander,Nübel,260770,Goalkeeper,41,Stuttgart,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.825454545454545,990,0.0,0.0,77.27272727272727,410
180,78,28,False,True,-DC-DR-MR-,"D(CR),M(R)",Italy,tr,ISA,11,2,0,1,1,1.0,1.4545454545454546,Zeki Çelik,Zeki,Çelik,136481,Defender,84,Roma,10732,2025/2026,True,5,108,it,Italy,Serie A,6.825454545454545,816,1.0,0.0,83.45498783454988,411
180,70,20,False,True,-AMC-,AM(C),Germany,dz,GB,9,5,1,2,0,1.5555555555555556,0.1111111111111111,Ibrahim Maza,Ibrahim,Maza,477985,Forward,36,Leverkusen,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.8244444444444445,444,1.0,0.0,90.58823529411765,412
170,53,22,False,True,-AMC-,AM(C),France,ml,FL1,9,0,0,3,1,2.3333333333333335,0.5555555555555556,Kamory Doumbia,Kamory,Doumbia,427362,Midfielder,2332,Brest,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.8244444444444445,697,2.0,0.0,83.60655737704919,413
189,70,27,False,True,-DC-DL-,D(CL),Italy,gb-eng,ISA,10,0,1,1,0,0.7,2.7,Lloyd Kelly,Lloyd,Kelly,332419,Defender,87,Juventus,10732,2025/2026,True,5,108,it,Italy,Serie A,6.824,900,3.0,0.0,88.64774624373956,414
185,80,23,False,True,-DC-DL-,D(CL),England,hr,EPL,8,0,0,0,1,0.625,1.125,Josko Gvardiol,Josko,Gvardiol,402664,Defender,167,Man City,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.823749999999999,700,0.0,0.0,90.1010101010101,415
191,87,30,False,True,-DC-,D(C),France,fr,FL1,12,0,1,1,1,0.3333333333333333,2.4166666666666665,Gautier Lloris,Gautier,Lloris,123253,Defender,217,Le Havre,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.8233333333333315,1024,1.0,1.0,93.37175792507205,416
189,82,33,False,True,-GK-,GK,England,de,EPL,12,0,0,0,0,0.0,0.5833333333333334,Bernd Leno,Bernd,Leno,92173,Goalkeeper,170,Fulham,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.822499999999999,1080,2.0,0.0,74.58432304038006,417
174,72,27,False,True,-DL-ML-,"D(L),M(L)",Spain,es,SLL,13,1,0,1,2,0.6923076923076923,0.6153846153846154,Pep Chavarría,Pep,Chavarría,448468,Defender,64,Rayo Vallecano,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.821538461538461,1103,3.0,0.0,83.56890459363959,418
194,83,29,False,True,-GK-,GK,England,it,EPL,12,0,0,0,0,0.0,0.16666666666666666,Guglielmo Vicario,Guglielmo,Vicario,147863,Goalkeeper,30,Tottenham,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.820833333333334,1080,0.0,0.0,73.7556561085973,419
183,68,26,False,True,-DR-MC-ML-MR-,"D(R),M(CLR)",Spain,ca,SLL,13,6,1,4,0,0.6923076923076923,0.07692307692307693,Tajon Buchanan,Tajon,Buchanan,371027,Forward,839,Villarreal,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.820769230769231,739,4.0,0.0,84.64912280701753,420
189,81,29,False,True,-DC-,D(C),Germany,sk,GB,1,0,0,1,0,2.0,1.0,Denis Vavro,Denis,Vavro,129363,Defender,33,Wolfsburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.82,90,0.0,0.0,79.54545454545455,421
189,83,22,False,True,-GK-,GK,Germany,de,GB,1,0,0,0,0,0.0,0.0,Jonas Urbig,Jonas,Urbig,423491,Goalkeeper,37,Bayern,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.82,90,0.0,0.0,87.5,422
192,82,32,False,True,-GK-,GK,Spain,es,SLL,13,0,1,0,0,0.0,0.3076923076923077,Sergio Herrera,Sergio,Herrera,381674,Goalkeeper,131,Osasuna,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.819999999999999,1170,0.0,0.0,70.18970189701898,423
175,71,30,False,True,-MC-,M(C),Spain,uy,SLL,14,0,1,2,0,1.7857142857142858,1.7142857142857142,Mauro Arambarri,Mauro,Arambarri,303016,Midfielder,819,Getafe,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.819285714285715,1240,2.0,0.0,76.08695652173914,424
171,64,21,False,True,-AML-,AM(L),Germany,be,GB,10,2,1,3,1,0.6,0.1,Samuel Mbangula,Samuel,Mbangula,468855,Forward,42,Werder Bremen,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.817,608,0.0,0.0,84.12017167381974,425
184,75,29,False,True,-DC-DL-DR-MR-,"D(CLR),M(R)",France,pa,FL1,12,3,1,2,0,0.5,0.6666666666666666,Amir Murillo,Amir,Murillo,280972,Defender,249,Marseille,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.816666666666667,786,4.0,0.0,85.71428571428571,426
189,86,31,False,True,-DC-DL-,D(CL),Spain,es,SLL,9,1,0,0,1,0.4444444444444444,3.2222222222222223,Aymeric Laporte,Aymeric,Laporte,122117,Defender,53,Athletic Club,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.816666666666667,737,1.0,0.0,90.5781584582441,427
185,0,21,False,True,-DC-,D(C),France,gh,FL1,13,1,0,1,0,0.5384615384615384,1.5384615384615385,Kojo Peprah Oppong,Kojo,Peprah Oppong,573388,Defender,613,Nice,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.8161538461538465,1110,1.0,0.0,90.81967213114754,428
183,66,25,False,True,-DL-DR-FW-ML-MR-,"D(LR),M(LR),FW",France,us,FL1,10,2,0,1,1,0.7,0.7,Timothy Weah,Timothy,Weah,353991,Forward,249,Marseille,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.816000000000001,617,1.0,0.0,87.5,429
176,70,25,False,True,-DMC-,DMC,Spain,es,SLL,12,0,1,0,0,1.0833333333333333,1.4166666666666667,Antonio Blanco,Antonio,Blanco,409467,Midfielder,60,Deportivo Alaves,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.815833333333334,1028,4.0,0.0,84.53757225433526,430
193,85,35,False,True,-GK-,GK,Italy,it,ISA,2,1,0,0,0,0.0,0.0,Pietro Terracciano,Pietro,Terracciano,106277,Goalkeeper,80,AC Milan,10732,2025/2026,True,5,108,it,Italy,Serie A,6.815,124,0.0,0.0,93.54838709677419,431
184,75,28,False,True,-MC-ML-MR-,M(CLR),Italy,de,ISA,9,0,0,2,0,1.8888888888888888,0.7777777777777778,Suat Serdar,Suat,Serdar,296119,Midfielder,76,Verona,10732,2025/2026,True,5,108,it,Italy,Serie A,6.814444444444444,762,2.0,0.0,72.22222222222221,432
184,80,22,False,True,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",Germany,us,GB,11,1,0,0,2,0.6363636363636364,1.2727272727272727,Joe Scally,Joe,Scally,363069,Defender,134,Borussia M.Gladbach,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.8127272727272725,897,4.0,0.0,83.52272727272727,433
183,84,22,False,True,-FW-,FW,Italy,,ISA,12,0,1,2,3,2.5833333333333335,1.6666666666666667,Giovane,Giovane,Santana do Nascimento,436627,Forward,76,Verona,10732,2025/2026,True,5,108,it,Italy,Serie A,6.8125,971,2.0,0.0,67.22689075630252,434
189,78,28,False,True,-DC-DR-,D(CR),France,ng,FL1,13,0,0,1,0,0.46153846153846156,2.0,Chidozie Awaziem,Chidozie,Awaziem,290842,Defender,302,Nantes,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.812307692307693,1156,4.0,0.0,87.92682926829268,435
188,80,24,False,True,-DMC-,DMC,Spain,es,SLL,7,2,0,0,1,0.0,0.8571428571428571,Sergi Altimira,Sergi,Altimira,489232,Midfielder,54,Real Betis,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.811428571428571,450,1.0,0.0,92.17081850533808,436
186,90,27,False,True,-DC-,D(C),Germany,fr,GB,10,1,0,1,0,0.6,1.4,Dayot Upamecano,Dayot,Upamecano,327721,Defender,37,Bayern,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.811,730,2.0,0.0,92.41379310344827,437
190,80,34,False,True,-DC-DL-,D(CL),Spain,uy,SLL,12,0,0,1,0,0.9166666666666666,3.0,Leandro Cabrera,Leandro,Cabrera,73265,Defender,70,Espanyol,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.810833333333334,1080,1.0,0.0,83.82066276803118,438
184,83,33,False,True,-GK-,GK,Spain,au,SLL,11,0,1,0,0,0.0,0.6363636363636364,Mathew Ryan,Mathew,Ryan,81523,Goalkeeper,832,Levante,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.810000000000001,990,1.0,0.0,65.8307210031348,439
180,66,25,False,True,-AMC-AML-,AM(CL),England,dk,EPL,10,0,0,1,1,0.7,0.2,Mikkel Damsgaard,Mikkel,Damsgaard,401168,Midfielder,189,Brentford,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.81,802,0.0,0.0,72.3021582733813,440
198,90,23,False,True,-AMC-FW-,"AM(C),FW",England,de,EPL,9,0,0,4,0,1.8888888888888888,1.3333333333333333,Nick Woltemade,Nick,Woltemade,386606,Forward,23,Newcastle,10743,2025/2026,True,2,252,gb-eng,England,Premier League,6.809999999999999,703,0.0,0.0,78.99159663865547,441
182,74,33,False,True,-DC-DL-DR-MR-,"D(CLR),M(R)",Germany,de,GB,8,1,0,1,1,0.875,1.875,Lukas Kübler,Lukas,Kübler,111306,Defender,50,Freiburg,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.807499999999999,566,1.0,0.0,82.88288288288288,442
181,66,21,False,True,-AMC-AMR-FW-,"AM(CR),FW",France,fr,FL1,6,1,0,2,2,1.0,0.8333333333333334,Mohamed-Ali Cho,Mohamed-Ali,Cho,399014,Forward,613,Nice,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.806666666666666,380,0.0,0.0,85.0,443
188,84,31,False,True,-DC-DMC-,"D(C),DMC",Germany,de,GB,11,0,1,2,0,0.6363636363636364,1.0909090909090908,Rani Khedira,Rani,Khedira,110266,Midfielder,796,Union Berlin,10720,2025/2026,True,3,81,de,Germany,Bundesliga,6.806363636363637,973,4.0,0.0,66.37554585152839,444
173,67,30,False,True,,Defender,Spain,es,SLL,5,2,0,0,1,0.6,0.8,Lucas Ahijado,Lucas,Ahijado,298482,Defender,61,Real Oviedo,10803,2025/2026,True,4,206,es,Spain,LaLiga,6.806,369,1.0,0.0,72.41379310344827,445
168,56,25,False,True,-FW-MC-ML-,"M(CL),FW",France,gb-eng,FL1,12,1,0,3,0,0.8333333333333334,0.3333333333333333,Angel Gomes,Angel,Gomes,338497,Midfielder,249,Marseille,10792,2025/2026,True,22,74,fr,France,Ligue 1,6.805833333333332,840,3.0,0.0,90.6764168190128,446
